,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country
7205,1850204854,2023-04-05 20:20:56,2023-04-05 21:14:01,263632560244117,mobile,,android,04,FR
7206,634254826,2023-07-08 00:46:40,2023-07-08 01:00:54,263632560244117,mobile,,android,04,FR
7207,626336552,2023-05-22 00:17:37,2023-05-22 00:39:17,262307003157504,desktop,bing,,,FR
7208,2479341829,2023-03-14 21:23:59,2023-03-14 22:22:30,262307003157504,desktop,bing,,,FR
7209,3832773280,2023-09-29 01:36:01,2023-09-29 02:08:46,155278234158798,mobile,google,ios,FR,FR
7210,3093459118,2023-06-04 19:36:24,2023-06-04 19:43:45,155278234158798,mobile,google,ios,FR,FR
7211,673996258,2023-02-28 17:08:46,2023-02-28 17:46:27,155278234158798,mobile,google,ios,FR,FR
7212,975760541,2023-11-06 00:46:18,2023-11-06 01:32:47,272331054454711,mobile,yahoo,ios,EN,FR
7213,2163379611,2023-01-25 10:00:28,2023-01-25 10:42:06,272331054454711,mobile,yahoo,ios,EN,FR
7214,330782504,2023-06-08 16:32:59,2023-06-08 17:08:35,272331054454711,mobile,yahoo,ios,EN,FR
7215,3715235404,2023-09-22 23:13:59,2023-09-22 23:51:23,272331054454711,mobile,yahoo,ios,EN,FR
7216,2311482753,2023-06-17 13:19:59,2023-06-17 13:44:26,272331054454711,mobile,yahoo,ios,EN,FR
7217,693863887,2023-11-14 12:05:33,2023-11-14 12:16:52,144045053234304,desktop,,,,
7218,2528108038,2023-05-20 05:40:39,2023-05-20 06:32:44,144045053234304,desktop,,,,
7219,66728114,2023-09-22 06:01:28,2023-09-22 06:46:16,144045053234304,desktop,,,,
7220,169324394,2023-10-25 20:41:39,2023-10-25 21:12:34,217503793258257,,,,,FR
7221,3705664997,2023-12-14 00:31:37,2023-12-14 00:49:18,217503793258257,,,,,FR
7222,1848276401,2023-12-24 18:01:35,2023-12-24 18:32:59,217503793258257,,,,,FR
7223,37025986,2023-04-08 01:08:45,2023-04-08 01:09:55,165335057769590,desktop,google,,,FR
7224,438239511,2023-01-04 01:21:43,2023-01-04 02:15:11,165335057769590,desktop,google,,,FR
7225,2032014432,2023-09-25 19:14:27,2023-09-25 20:05:09,165335057769590,desktop,google,,,FR
7226,2776591908,2023-06-20 22:19:45,2023-06-20 22:37:45,165335057769590,desktop,google,,,FR
7227,438569478,2023-03-07 15:32:25,2023-03-07 16:01:32,165335057769590,desktop,google,,,FR
7228,690776347,2023-06-09 05:30:29,2023-06-09 06:08:01,165335057769590,desktop,google,,,FR
7229,211183896,2023-07-03 02:50:57,2023-07-03 03:28:47,118528389044675,desktop,google,,,FR
7230,20758823,2023-04-24 11:51:57,2023-04-24 12:50:30,118528389044675,desktop,google,,,FR
7231,1356424026,2023-11-18 10:04:39,2023-11-18 11:01:14,118528389044675,desktop,google,,,FR
7232,437986880,2023-08-24 07:35:47,2023-08-24 08:34:32,118528389044675,desktop,google,,,FR
7233,882256092,2023-11-01 02:59:36,2023-11-01 03:35:15,118528389044675,desktop,google,,,FR
7234,3435706082,2023-09-19 17:32:50,2023-09-19 18:12:15,118528389044675,desktop,google,,,FR
7235,2715910215,2023-04-14 12:11:59,2023-04-14 12:45:19,564158899824295,desktop,bing,,,FR
7236,752040692,2023-06-02 03:13:36,2023-06-02 04:04:18,564158899824295,desktop,bing,,,FR
7237,316901317,2023-12-15 07:41:07,2023-12-15 07:51:33,564158899824295,desktop,bing,,,FR
7238,811813372,2023-06-23 02:12:37,2023-06-23 02:40:49,216245469678725,mobile,google,,FR,FR
7239,2382549062,2023-07-01 04:48:11,2023-07-01 05:13:02,216245469678725,mobile,google,,FR,FR
7240,1910154304,2023-01-30 06:32:43,2023-01-30 06:58:12,162408220081289,desktop,google,,,FR
7241,2165775011,2023-03-07 03:53:37,2023-03-07 04:12:53,162408220081289,desktop,google,,,FR
7242,1014981112,2023-01-17 10:26:22,2023-01-17 10:30:58,162408220081289,desktop,google,,,FR
7243,3477598060,2023-03-15 22:48:09,2023-03-15 23:28:56,162408220081289,desktop,google,,,FR
7244,2402776489,2023-01-01 07:42:06,2023-01-01 08:41:02,162408220081289,desktop,google,,,FR
7245,3343273733,2023-03-14 03:11:51,2023-03-14 03:20:09,268063305350290,mobile,google,android,FR,SP
7246,223120547,2023-10-13 05:12:03,2023-10-13 06:03:26,268063305350290,mobile,google,android,FR,SP
7247,3465845508,2023-01-10 15:28:58,2023-01-10 16:13:18,268063305350290,mobile,google,android,FR,SP
7248,1970066023,2023-06-05 05:59:49,2023-06-05 06:42:35,268063305350290,mobile,google,android,FR,SP
7249,925385651,2023-02-24 21:25:42,2023-02-24 22:10:01,144876198443486,,yahoo,,,FR
7250,4173756693,2023-11-05 07:20:53,2023-11-05 08:08:49,144876198443486,,yahoo,,,FR
7251,1820949836,2023-09-23 05:44:55,2023-09-23 05:48:12,144876198443486,,yahoo,,,FR
7252,47869335,2023-01-29 16:42:57,2023-01-29 17:00:29,437287218187001,mobile,google,ios,FR,FR
7253,4140796410,2023-02-18 15:44:57,2023-02-18 16:39:34,437287218187001,mobile,google,ios,FR,FR
7254,3183142405,2023-05-05 12:26:27,2023-05-05 12:55:57,437287218187001,mobile,google,ios,FR,FR
7255,46022263,2023-01-26 03:37:27,2023-01-26 04:09:20,437287218187001,mobile,google,ios,FR,FR
7256,2408001512,2023-07-13 05:47:14,2023-07-13 06:41:51,437287218187001,mobile,google,ios,FR,FR
7257,1102230707,2023-07-08 16:17:44,2023-07-08 16:19:31,437287218187001,mobile,google,ios,FR,FR
7258,1763119796,2023-09-15 17:21:20,2023-09-15 18:11:45,326281415007413,mobile,google,android,EN,FR
7259,2127826391,2023-08-19 09:23:10,2023-08-19 09:45:03,326281415007413,mobile,google,android,EN,FR
7260,2532643215,2023-06-11 10:37:01,2023-06-11 11:29:44,326281415007413,mobile,google,android,EN,FR
7261,1879017610,2023-06-13 22:13:57,2023-06-13 22:40:26,326281415007413,mobile,google,android,EN,FR
7262,942453164,2023-10-30 06:23:10,2023-10-30 07:13:54,326281415007413,mobile,google,android,EN,FR
7263,1047841543,2023-11-25 19:26:43,2023-11-25 20:02:30,326281415007413,mobile,google,android,EN,FR
7264,3145927393,2023-03-17 23:35:25,2023-03-18 00:32:08,489275985288808,desktop,google,,,FR
7265,2384964959,2023-12-03 19:06:10,2023-12-03 19:39:54,489275985288808,desktop,google,,,FR
7266,695058478,2023-12-09 05:50:52,2023-12-09 06:09:59,489275985288808,desktop,google,,,FR
7267,2636687442,2023-09-19 21:55:22,2023-09-19 22:51:44,238854934380957,,google,,,
7268,4042033080,2023-08-23 20:02:12,2023-08-23 20:35:32,238854934380957,,google,,,
7269,1892912712,2023-05-21 16:49:08,2023-05-21 17:38:30,238854934380957,,google,,,
7270,1639800075,2023-11-16 16:48:37,2023-11-16 17:39:28,308050384367080,mobile,google,android,,FR
7271,610060022,2023-02-09 03:20:21,2023-02-09 03:57:29,308050384367080,mobile,google,android,,FR
7272,2113752558,2023-03-08 14:04:29,2023-03-08 15:01:34,308050384367080,mobile,google,android,,FR
7273,2448327170,2023-12-19 10:07:18,2023-12-19 10:39:21,308050384367080,mobile,google,android,,FR
7274,2180518118,2023-08-03 04:16:37,2023-08-03 04:40:36,308050384367080,mobile,google,android,,FR
7275,2885599541,2023-05-22 22:40:23,2023-05-22 22:59:27,308050384367080,mobile,google,android,,FR
7276,39056529,2023-12-08 13:15:05,2023-12-08 14:01:11,260056568614869,mobile,google,android,FR,FR
7277,3702774364,2023-12-18 21:13:09,2023-12-18 21:32:12,260056568614869,mobile,google,android,FR,FR
7278,224873012,2023-05-26 13:42:58,2023-05-26 14:17:29,158891356328415,mobile,,ios,FR,FR
7279,3864459728,2023-02-08 10:54:12,2023-02-08 11:36:19,158891356328415,mobile,,ios,FR,FR
7280,1601533160,2023-07-03 05:24:35,2023-07-03 05:29:29,158891356328415,mobile,,ios,FR,FR
7281,1465414396,2023-01-31 05:43:01,2023-01-31 06:24:58,158891356328415,mobile,,ios,FR,FR
7282,4049231429,2023-01-01 16:14:30,2023-01-01 16:29:02,265643192772178,desktop,google,,,
7283,2718325958,2023-07-21 13:45:49,2023-07-21 14:22:57,265643192772178,desktop,google,,,
7284,2968551974,2023-02-08 02:46:26,2023-02-08 02:59:35,257010069861230,desktop,google,,,FR
7285,3032476110,2023-05-18 04:00:10,2023-05-18 04:31:41,257010069861230,desktop,google,,,FR
7286,245743384,2023-02-26 13:15:36,2023-02-26 13:21:38,257010069861230,desktop,google,,,FR
7287,702615244,2023-10-05 05:38:11,2023-10-05 06:12:34,257010069861230,desktop,google,,,FR
7288,2856791312,2023-09-20 06:05:14,2023-09-20 06:20:10,257010069861230,desktop,google,,,FR
7289,4086861876,2023-03-29 19:43:59,2023-03-29 20:10:18,257010069861230,desktop,google,,,FR
7290,3261220634,2023-01-31 01:38:39,2023-01-31 02:28:03,149296592413771,desktop,bing,,,FR
7291,336769722,2023-06-02 13:26:55,2023-06-02 13:33:39,149296592413771,desktop,bing,,,FR
7292,3230442205,2023-04-12 14:54:58,2023-04-12 15:43:57,204007887365374,mobile,,ios,FR,FR
7293,1748557758,2023-10-08 11:22:39,2023-10-08 11:29:36,204007887365374,mobile,,ios,FR,FR
7294,1203991938,2023-07-09 08:52:43,2023-07-09 09:04:20,204007887365374,mobile,,ios,FR,FR
7295,1248412619,2023-11-25 08:43:54,2023-11-25 09:19:15,204007887365374,mobile,,ios,FR,FR
7296,2217062579,2023-01-07 09:19:11,2023-01-07 10:06:38,204007887365374,mobile,,ios,FR,FR
7297,3600020319,2023-06-24 06:01:15,2023-06-24 06:57:31,204007887365374,mobile,,ios,FR,FR
7298,135646775,2023-09-08 08:17:02,2023-09-08 08:30:00,204007887365374,mobile,,ios,FR,FR
7299,3892883189,2023-04-26 01:10:48,2023-04-26 01:30:16,318324197849676,desktop,,,,FR
7300,2200115195,2023-01-27 20:47:51,2023-01-27 21:16:50,318324197849676,desktop,,,,FR
7301,855828396,2023-01-20 08:49:04,2023-01-20 09:04:26,318324197849676,desktop,,,,FR
7302,3191793416,2023-10-08 01:52:52,2023-10-08 02:01:25,318324197849676,desktop,,,,FR
7303,3586543086,2023-08-11 14:28:33,2023-08-11 15:12:17,102733830431458,mobile,,,EN,
7304,1768888176,2023-12-08 05:11:07,2023-12-08 05:12:02,102733830431458,mobile,,,EN,
7305,562686143,2023-01-18 10:20:41,2023-01-18 10:56:48,102733830431458,mobile,,,EN,
7306,3194416748,2023-07-31 15:33:30,2023-07-31 15:59:21,102733830431458,mobile,,,EN,
7307,380493648,2023-04-30 04:02:37,2023-04-30 04:52:30,958924919788691,mobile,bing,android,861,FR
7308,2405471767,2023-07-02 13:02:50,2023-07-02 13:44:56,958924919788691,mobile,bing,android,861,FR
7309,2844157064,2023-11-13 23:44:58,2023-11-13 23:50:44,191528389177514,mobile,bing,ios,FR,FR
7310,262006912,2023-05-27 12:46:22,2023-05-27 13:00:21,191528389177514,mobile,bing,ios,FR,FR
7311,560541932,2023-04-08 07:00:57,2023-04-08 07:38:06,162242680249018,mobile,google,android,EN,FR
7312,3947697542,2023-07-10 21:41:25,2023-07-10 22:16:17,162242680249018,mobile,google,android,EN,FR
7313,3145510250,2023-06-16 00:20:24,2023-06-16 00:31:27,162242680249018,mobile,google,android,EN,FR
7314,762956954,2023-11-30 19:20:26,2023-11-30 19:36:25,542799288088633,desktop,google,,,
7315,3648606953,2023-10-09 01:27:30,2023-10-09 02:18:33,542799288088633,desktop,google,,,
7316,2293660817,2023-01-01 16:45:51,2023-01-01 17:22:20,542799288088633,desktop,google,,,
7317,4128661645,2023-03-03 12:45:14,2023-03-03 13:25:27,542799288088633,desktop,google,,,
7318,808804954,2023-06-17 17:24:55,2023-06-17 17:41:55,542799288088633,desktop,google,,,
7319,3598126437,2023-07-03 23:18:20,2023-07-03 23:53:10,542799288088633,desktop,google,,,
7320,485948763,2023-04-30 12:58:44,2023-04-30 13:29:55,327391246515002,mobile,google,android,85183,FR
7321,3418122403,2023-11-17 20:39:41,2023-11-17 20:58:26,327391246515002,mobile,google,android,85183,FR
7322,2214894285,2023-02-07 10:41:49,2023-02-07 11:35:28,327391246515002,mobile,google,android,85183,FR
7323,1413355512,2023-11-04 11:56:09,2023-11-04 12:37:21,327391246515002,mobile,google,android,85183,FR
7324,2614695941,2023-08-06 09:37:56,2023-08-06 10:11:56,264710637747156,desktop,google,,,FR
7325,3879975744,2023-12-11 11:14:13,2023-12-11 11:40:17,264710637747156,desktop,google,,,FR
7326,3694690045,2023-09-04 12:07:34,2023-09-04 12:09:57,264710637747156,desktop,google,,,FR
7327,3841553639,2023-05-27 01:27:41,2023-05-27 02:09:25,264710637747156,desktop,google,,,FR
7328,4181251980,2023-05-17 18:28:29,2023-05-17 18:49:05,264710637747156,desktop,google,,,FR
7329,3671272498,2023-01-09 20:08:17,2023-01-09 20:55:47,171128735600657,mobile,google,android,FR,FR
7330,1604606128,2023-05-23 02:34:35,2023-05-23 03:31:40,171128735600657,mobile,google,android,FR,FR
7331,3709421896,2023-11-29 23:04:52,2023-11-29 23:21:28,171128735600657,mobile,google,android,FR,FR
7332,3101597865,2023-01-29 03:36:03,2023-01-29 04:33:26,171128735600657,mobile,google,android,FR,FR
7333,3201504355,2023-08-29 19:34:55,2023-08-29 20:31:37,825663025884905,mobile,google,ios,FR,FR
7334,2025861427,2023-07-02 01:13:08,2023-07-02 01:26:20,825663025884905,mobile,google,ios,FR,FR
7335,1612703528,2023-10-16 16:25:32,2023-10-16 16:59:52,224930069509148,desktop,bing,,,
7336,734076078,2023-02-14 22:45:11,2023-02-14 23:17:53,224930069509148,desktop,bing,,,
7337,2308750894,2023-03-10 19:05:37,2023-03-10 19:18:13,525631554406082,mobile,google,android,EN,FR
7338,2145632138,2023-08-28 21:58:18,2023-08-28 22:26:33,525631554406082,mobile,google,android,EN,FR
7339,3278493264,2023-09-15 01:25:37,2023-09-15 01:32:53,525631554406082,mobile,google,android,EN,FR
7340,1255178761,2023-10-14 23:20:32,2023-10-15 00:04:59,525631554406082,mobile,google,android,EN,FR
7341,2749939749,2023-08-23 16:17:21,2023-08-23 16:59:02,439022788268278,mobile,google,ios,FR,FR
7342,854336690,2023-05-23 10:33:19,2023-05-23 10:55:12,439022788268278,mobile,google,ios,FR,FR
7343,727096204,2023-05-02 19:19:15,2023-05-02 19:27:46,439022788268278,mobile,google,ios,FR,FR
7344,3034702414,2023-10-06 13:33:03,2023-10-06 14:04:21,439022788268278,mobile,google,ios,FR,FR
7345,3296498422,2023-10-01 03:40:00,2023-10-01 04:29:15,240376276114494,mobile,google,android,FR,FR
7346,4021947584,2023-03-10 00:29:02,2023-03-10 01:22:49,240376276114494,mobile,google,android,FR,FR
7347,2661603067,2023-06-21 18:58:59,2023-06-21 19:39:58,240376276114494,mobile,google,android,FR,FR
7348,2283669350,2023-06-10 10:43:13,2023-06-10 11:04:40,240376276114494,mobile,google,android,FR,FR
7349,254410462,2023-01-09 17:18:10,2023-01-09 17:34:05,962043073788794,mobile,,ios,EN,FR
7350,1450541669,2023-09-28 15:59:37,2023-09-28 16:09:20,962043073788794,mobile,,ios,EN,FR
7351,733949057,2023-11-15 21:26:42,2023-11-15 21:48:43,962043073788794,mobile,,ios,EN,FR
7352,3391518214,2023-01-08 23:31:44,2023-01-09 00:08:57,465471909361270,desktop,google,,,FR
7353,2529689690,2023-07-17 21:16:24,2023-07-17 21:32:11,465471909361270,desktop,google,,,FR
7354,1139936395,2023-02-08 19:44:21,2023-02-08 20:06:45,465471909361270,desktop,google,,,FR
7355,1509163923,2023-09-23 13:27:53,2023-09-23 14:21:38,465471909361270,desktop,google,,,FR
7356,2904479892,2023-11-17 15:37:50,2023-11-17 16:20:54,465471909361270,desktop,google,,,FR
7357,1619049374,2023-10-21 22:08:22,2023-10-21 23:08:05,137263816731839,desktop,google,,,
7358,645037159,2023-07-16 00:28:48,2023-07-16 00:41:27,137263816731839,desktop,google,,,
7359,933347041,2023-09-10 14:01:42,2023-09-10 14:14:31,137263816731839,desktop,google,,,
7360,69290537,2023-08-06 03:10:48,2023-08-06 03:59:26,137263816731839,desktop,google,,,
7361,1705845161,2023-10-29 02:16:16,2023-10-29 03:15:29,207106759629237,desktop,google,,,FR
7362,340988387,2023-09-19 01:34:21,2023-09-19 01:52:18,207106759629237,desktop,google,,,FR
7363,1637871384,2023-11-04 04:02:20,2023-11-04 04:04:21,207106759629237,desktop,google,,,FR
7364,51800566,2023-08-11 10:05:28,2023-08-11 10:50:10,207106759629237,desktop,google,,,FR
7365,3386921026,2023-04-29 14:52:06,2023-04-29 15:03:56,207106759629237,desktop,google,,,FR
7366,2221456475,2023-05-09 02:59:11,2023-05-09 03:00:55,309689052940342,desktop,,,,FR
7367,1232505445,2023-02-28 21:01:21,2023-02-28 21:09:17,309689052940342,desktop,,,,FR
7368,2317968926,2023-08-28 06:05:51,2023-08-28 07:03:03,309689052940342,desktop,,,,FR
7369,2616091035,2023-05-01 20:46:18,2023-05-01 21:35:54,130437162722222,desktop,google,,,FR
7370,4195473044,2023-09-02 03:54:34,2023-09-02 04:09:29,130437162722222,desktop,google,,,FR
7371,4261242599,2023-01-07 03:57:22,2023-01-07 04:15:23,237942439777160,mobile,,android,85183,FR
7372,1560112191,2023-03-21 00:34:04,2023-03-21 01:00:12,237942439777160,mobile,,android,85183,FR
7373,119561069,2023-09-30 11:10:49,2023-09-30 11:33:23,237942439777160,mobile,,android,85183,FR
7374,765247062,2023-12-26 12:46:43,2023-12-26 12:54:47,237942439777160,mobile,,android,85183,FR
7375,3941657192,2023-12-23 08:57:30,2023-12-23 09:54:44,237942439777160,mobile,,android,85183,FR
7376,3182775076,2023-06-11 22:44:46,2023-06-11 23:35:09,237942439777160,mobile,,android,85183,FR
7377,792103691,2023-12-09 00:18:25,2023-12-09 01:07:16,152885677026812,mobile,google,android,FR,UK
7378,3346423846,2023-03-05 07:51:07,2023-03-05 08:11:55,152885677026812,mobile,google,android,FR,UK
7379,3150019959,2023-03-03 12:10:51,2023-03-03 12:29:16,152885677026812,mobile,google,android,FR,UK
7380,2256471388,2023-03-13 16:35:57,2023-03-13 16:52:43,152885677026812,mobile,google,android,FR,UK
7381,2298624149,2023-01-19 19:30:50,2023-01-19 20:16:58,152885677026812,mobile,google,android,FR,UK
7382,352083253,2023-04-07 13:16:33,2023-04-07 13:18:45,296676632562580,mobile,google,ios,FR,FR
7383,2722594222,2023-02-01 04:43:30,2023-02-01 05:04:45,296676632562580,mobile,google,ios,FR,FR
7384,1434911782,2023-11-07 19:11:02,2023-11-07 19:13:35,296676632562580,mobile,google,ios,FR,FR
7385,2625634644,2023-08-02 02:20:36,2023-08-02 02:22:29,340104356495988,,google,,,UK
7386,3788585949,2023-11-28 04:03:53,2023-11-28 04:46:18,340104356495988,,google,,,UK
7387,3530706105,2023-11-23 23:24:34,2023-11-24 00:23:12,340104356495988,,google,,,UK
7388,283568222,2023-08-09 15:32:29,2023-08-09 16:00:46,340104356495988,,google,,,UK
7389,2574514488,2023-01-30 16:30:41,2023-01-30 17:05:40,340104356495988,,google,,,UK
7390,1245286373,2023-07-17 09:04:32,2023-07-17 10:03:00,340104356495988,,google,,,UK
7391,3190185480,2023-04-24 11:01:49,2023-04-24 11:44:42,107261443243077,mobile,google,ios,EN,FR
7392,3942822928,2023-02-10 00:58:47,2023-02-10 01:33:34,107261443243077,mobile,google,ios,EN,FR
7393,1635471686,2023-05-28 22:07:28,2023-05-28 23:04:37,107261443243077,mobile,google,ios,EN,FR
7394,3090009143,2023-01-11 02:57:54,2023-01-11 03:45:41,184823506204626,mobile,bing,ios,FR,FR
7395,1717266712,2023-07-23 02:48:39,2023-07-23 03:27:25,184823506204626,mobile,bing,ios,FR,FR
7396,3160969759,2023-12-04 03:04:01,2023-12-04 03:11:11,184823506204626,mobile,bing,ios,FR,FR
7397,52292440,2023-11-01 01:28:07,2023-11-01 01:30:23,184823506204626,mobile,bing,ios,FR,FR
7398,1923266735,2023-11-11 01:22:43,2023-11-11 01:25:13,184823506204626,mobile,bing,ios,FR,FR
7399,3185827247,2023-07-19 01:55:26,2023-07-19 02:21:24,145537345403464,desktop,google,,,FR
7400,620793998,2023-04-29 12:42:14,2023-04-29 13:16:59,145537345403464,desktop,google,,,FR
7401,345370470,2023-09-04 05:53:23,2023-09-04 06:14:10,145537345403464,desktop,google,,,FR
7402,3487374690,2023-08-11 00:47:18,2023-08-11 01:45:41,145537345403464,desktop,google,,,FR
7403,1541247983,2023-06-27 07:53:04,2023-06-27 07:57:38,309800515319202,desktop,yahoo,,,
7404,2594500944,2023-07-07 15:32:17,2023-07-07 15:50:58,309800515319202,desktop,yahoo,,,
7405,628543216,2023-04-09 19:08:52,2023-04-09 19:49:55,309800515319202,desktop,yahoo,,,
7406,3789596593,2023-11-14 01:15:21,2023-11-14 01:52:42,314628493189083,mobile,google,android,FR,FR
7407,2507946242,2023-04-03 21:10:25,2023-04-03 21:12:29,314628493189083,mobile,google,android,FR,FR
7408,3680874639,2023-03-30 18:51:21,2023-03-30 19:07:15,314628493189083,mobile,google,android,FR,FR
7409,1404474294,2023-07-26 07:58:50,2023-07-26 08:15:00,314628493189083,mobile,google,android,FR,FR
7410,3122282538,2023-11-05 14:15:19,2023-11-05 14:23:10,190462291179827,mobile,google,ios,EN,FR
7411,3251259526,2023-10-01 23:14:07,2023-10-01 23:49:40,190462291179827,mobile,google,ios,EN,FR
7412,2352602212,2023-11-09 01:14:28,2023-11-09 01:28:56,190462291179827,mobile,google,ios,EN,FR
7413,2634634766,2023-07-12 11:23:55,2023-07-12 11:52:50,190462291179827,mobile,google,ios,EN,FR
7414,2480437889,2023-08-28 21:01:28,2023-08-28 21:50:46,190462291179827,mobile,google,ios,EN,FR
7415,2525068643,2023-10-05 21:09:17,2023-10-05 21:35:07,141482872867012,desktop,google,,,
7416,1808043185,2023-05-12 09:32:29,2023-05-12 10:04:37,141482872867012,desktop,google,,,
7417,3084548417,2023-04-23 20:24:18,2023-04-23 20:41:56,141482872867012,desktop,google,,,
7418,2504627815,2023-10-07 23:58:02,2023-10-08 00:06:06,299105205442514,mobile,google,android,FR,FR
7419,2661674602,2023-02-07 09:35:32,2023-02-07 10:04:25,299105205442514,mobile,google,android,FR,FR
7420,2444133263,2023-03-22 10:14:39,2023-03-22 10:36:16,299105205442514,mobile,google,android,FR,FR
7421,3666049328,2023-04-23 10:50:15,2023-04-23 11:27:55,103406228436188,mobile,,android,FR,FR
7422,2829324669,2023-04-08 02:50:13,2023-04-08 03:36:25,103406228436188,mobile,,android,FR,FR
7423,3724385295,2023-06-07 14:56:05,2023-06-07 14:57:32,782595906918023,,google,,,
7424,1621123193,2023-05-30 19:30:59,2023-05-30 19:41:09,782595906918023,,google,,,
7425,3149366824,2023-07-29 03:56:48,2023-07-29 04:17:12,782595906918023,,google,,,
7426,1292685721,2023-06-18 10:52:51,2023-06-18 11:33:48,317550020348307,,google,,,FR
