,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country,session_duration,session_weekday,day_period,time_btw_sessions
3976,1320173627.0,2023-12-24 03:19:20,2023-12-24 03:50:59,153732307156812,mobile,google,android,FR,FR,0 days 00:31:39,6,night,140 days 22:30:30
3977,2360977499.0,2023-01-01 01:04:09,2023-01-01 01:20:36,153745513174228,mobile,google,ios,FR,FR,0 days 00:16:27,6,night,
3978,3757462150.0,2023-05-03 21:05:15,2023-05-03 21:59:00,153745513174228,mobile,google,ios,FR,FR,0 days 00:53:45,2,evening,122 days 19:44:39
3979,613839562.0,2023-06-01 02:56:36,2023-06-01 03:12:04,153745513174228,mobile,google,ios,FR,FR,0 days 00:15:28,3,night,28 days 04:57:36
3980,1964808677.0,2023-09-14 13:54:58,2023-09-14 14:53:39,153745513174228,mobile,google,ios,FR,FR,0 days 00:58:41,3,afternoon,105 days 10:42:54
3981,4063951714.0,2023-11-08 02:26:21,2023-11-08 03:02:55,153745513174228,mobile,google,ios,FR,FR,0 days 00:36:34,2,night,54 days 11:32:42
3982,3591661072.0,2023-02-08 08:20:48,2023-02-08 09:02:42,153747950873468,mobile,google,ios,FR,FR,0 days 00:41:54,2,morning,
3983,2268593275.0,2023-02-24 14:34:08,2023-02-24 15:33:41,153747950873468,mobile,google,ios,FR,FR,0 days 00:59:33,4,afternoon,16 days 05:31:26
3984,2305371690.0,2023-06-17 23:50:27,2023-06-18 00:39:57,153747950873468,mobile,google,ios,FR,FR,0 days 00:49:30,5,evening,113 days 08:16:46
3985,3267342705.0,2023-07-29 07:27:50,2023-07-29 07:57:29,153747950873468,mobile,google,ios,FR,FR,0 days 00:29:39,5,morning,41 days 06:47:53
3986,,2023-05-15 12:46:23,2023-05-15 13:11:54,153748951694585,mobile,google,ios,FR,FR,0 days 00:25:31,0,afternoon,
3987,,2023-08-05 08:42:43,2023-08-05 09:21:29,153748951694585,mobile,google,ios,FR,FR,0 days 00:38:46,5,morning,81 days 19:30:49
3988,,2023-08-19 06:14:08,2023-08-19 06:38:20,153748951694585,mobile,google,ios,FR,FR,0 days 00:24:12,5,morning,13 days 20:52:39
3989,,2023-09-21 11:05:03,2023-09-21 11:30:26,153748951694585,mobile,google,ios,FR,FR,0 days 00:25:23,3,morning,33 days 04:26:43
3990,,2023-11-05 04:03:33,2023-11-05 04:11:05,153748951694585,mobile,google,ios,FR,FR,0 days 00:07:32,6,night,44 days 16:33:07
3991,,2023-12-04 23:15:24,2023-12-04 23:23:49,153748951694585,mobile,google,ios,FR,FR,0 days 00:08:25,0,evening,29 days 19:04:19
3992,,2023-02-22 10:52:14,2023-02-22 11:03:40,153769357031171,mobile,google,android,FR,FR,0 days 00:11:26,2,morning,
3993,3535978307.0,2023-01-08 10:49:29,2023-01-08 11:27:42,153790500825384,mobile,google,android,FR,FR,0 days 00:38:13,6,morning,
3994,1570253713.0,2023-02-06 03:49:08,2023-02-06 04:28:43,153790500825384,mobile,google,android,FR,FR,0 days 00:39:35,0,night,28 days 16:21:26
3995,1308042584.0,2023-03-10 03:56:36,2023-03-10 04:08:39,153790500825384,mobile,google,android,FR,FR,0 days 00:12:03,4,night,31 days 23:27:53
3996,920327817.0,2023-08-23 23:28:57,2023-08-23 23:34:49,153790500825384,mobile,google,android,FR,FR,0 days 00:05:52,2,evening,166 days 19:20:18
3997,1025941.0,2023-12-10 14:37:49,2023-12-10 15:11:40,153790500825384,mobile,google,android,FR,FR,0 days 00:33:51,6,afternoon,108 days 15:03:00
3998,,2023-03-06 01:10:46,2023-03-06 01:22:27,153793340866147,mobile,google,android,FR,FR,0 days 00:11:41,0,night,
3999,,2023-04-13 18:55:24,2023-04-13 19:00:31,153793340866147,mobile,google,android,FR,FR,0 days 00:05:07,3,evening,38 days 17:32:57
4000,,2023-06-14 07:05:12,2023-06-14 07:16:25,153793340866147,mobile,google,android,FR,FR,0 days 00:11:13,2,morning,61 days 12:04:41
4001,,2023-08-01 21:35:00,2023-08-01 22:15:56,153793340866147,mobile,google,android,FR,FR,0 days 00:40:56,1,evening,48 days 14:18:35
4002,,2023-09-22 15:05:05,2023-09-22 15:44:23,153793340866147,mobile,google,android,FR,FR,0 days 00:39:18,4,afternoon,51 days 16:49:09
4003,1138361902.0,2023-02-28 19:03:03,2023-02-28 19:16:29,153793638983094,mobile,google,ios,FR,FR,0 days 00:13:26,1,evening,
4004,1774903466.0,2023-08-22 23:57:35,2023-08-23 00:14:50,153793638983094,mobile,google,ios,FR,FR,0 days 00:17:15,1,evening,175 days 04:41:06
4005,1050383919.0,2023-03-20 09:12:41,2023-03-20 10:09:32,153849333681347,mobile,yahoo,android,FR,FR,0 days 00:56:51,0,morning,
4006,214233144.0,2023-04-17 20:24:44,2023-04-17 20:52:00,153849333681347,mobile,yahoo,android,FR,FR,0 days 00:27:16,0,evening,28 days 10:15:12
4007,3598928669.0,2023-11-14 08:13:09,2023-11-14 08:23:09,153849333681347,mobile,yahoo,android,FR,FR,0 days 00:10:00,1,morning,210 days 11:21:09
4008,1976526146.0,2023-11-16 13:09:37,2023-11-16 13:54:09,153849333681347,mobile,yahoo,android,FR,FR,0 days 00:44:32,3,afternoon,2 days 04:46:28
4009,2464875356.0,2023-11-23 19:37:06,2023-11-23 19:54:44,153849333681347,mobile,yahoo,android,FR,FR,0 days 00:17:38,3,evening,7 days 05:42:57
4010,1183299160.0,2023-02-02 08:05:26,2023-02-02 08:15:39,153851919798996,mobile,google,android,,FR,0 days 00:10:13,3,morning,
4011,2359371479.0,2023-03-03 18:04:30,2023-03-03 18:13:23,153851919798996,mobile,google,android,,FR,0 days 00:08:53,4,evening,29 days 09:48:51
4012,2274845784.0,2023-08-16 16:56:16,2023-08-16 17:43:41,153851919798996,mobile,google,android,,FR,0 days 00:47:25,2,afternoon,165 days 22:42:53
4013,2451835283.0,2023-06-01 17:00:00,2023-06-01 17:31:13,153862868443108,mobile,google,ios,Other,,0 days 00:31:13,3,afternoon,
4014,1459312076.0,2023-08-30 05:20:37,2023-08-30 05:57:00,153862868443108,mobile,google,ios,Other,,0 days 00:36:23,2,night,89 days 11:49:24
4015,,2023-07-10 11:47:01,2023-07-10 12:37:05,154020559995147,mobile,google,android,FR,FR,0 days 00:50:04,0,morning,
4016,,2023-09-24 12:49:08,2023-09-24 13:26:41,154020559995147,mobile,google,android,FR,FR,0 days 00:37:33,6,afternoon,76 days 00:12:03
4017,,2023-10-22 13:49:46,2023-10-22 14:20:59,154020559995147,mobile,google,android,FR,FR,0 days 00:31:13,6,afternoon,28 days 00:23:05
4018,,2023-12-27 10:51:05,2023-12-27 11:02:39,154020559995147,mobile,google,android,FR,FR,0 days 00:11:34,2,morning,65 days 20:30:06
4019,491105727.0,2023-01-03 11:10:37,2023-01-03 11:16:57,154077959237319,mobile,google,ios,FR,FR,0 days 00:06:20,1,morning,
4020,521591784.0,2023-05-29 18:56:03,2023-05-29 19:30:58,154077959237319,mobile,google,ios,FR,FR,0 days 00:34:55,0,evening,146 days 07:39:06
4021,3060695167.0,2023-09-17 02:04:22,2023-09-17 02:28:00,154077959237319,mobile,google,ios,FR,FR,0 days 00:23:38,6,night,110 days 06:33:24
4022,485720243.0,2023-01-17 01:32:01,2023-01-17 02:01:10,154081363888313,mobile,yahoo,android,FR,FR,0 days 00:29:09,1,night,
4023,744437467.0,2023-03-02 06:13:48,2023-03-02 06:36:36,154081363888313,mobile,yahoo,android,FR,FR,0 days 00:22:48,3,morning,44 days 04:12:38
4024,1800249024.0,2023-05-28 05:30:49,2023-05-28 05:45:20,154081363888313,mobile,yahoo,android,FR,FR,0 days 00:14:31,6,night,86 days 22:54:13
4025,1602633579.0,2023-05-30 14:16:53,2023-05-30 14:38:53,154081363888313,mobile,yahoo,android,FR,FR,0 days 00:22:00,1,afternoon,2 days 08:31:33
4026,1688841302.0,2023-10-24 22:09:03,2023-10-24 22:43:56,154081363888313,mobile,yahoo,android,FR,FR,0 days 00:34:53,1,evening,147 days 07:30:10
4027,1459130176.0,2023-12-29 00:30:35,2023-12-29 00:57:27,154081363888313,mobile,yahoo,android,FR,FR,0 days 00:26:52,4,night,65 days 01:46:39
4028,2719277011.0,2023-01-14 14:16:31,2023-01-14 14:36:42,154081712142769,mobile,yahoo,android,EN,FR,0 days 00:20:11,5,afternoon,
4029,1047089959.0,2023-06-30 22:11:40,2023-06-30 22:17:32,154081712142769,mobile,yahoo,android,EN,FR,0 days 00:05:52,4,evening,167 days 07:34:58
4030,1055300999.0,2023-10-17 21:28:32,2023-10-17 22:19:29,154081712142769,mobile,yahoo,android,EN,FR,0 days 00:50:57,1,evening,108 days 23:11:00
4031,1062835450.0,2023-10-05 06:23:49,2023-10-05 06:59:28,154085826236521,desktop,google,windows,,FR,0 days 00:35:39,3,morning,
4032,3540260587.0,2023-02-05 10:16:48,2023-02-05 10:54:07,154110677243397,desktop,google,windows,,FR,0 days 00:37:19,6,morning,
4033,3345174699.0,2023-04-28 09:54:54,2023-04-28 10:44:26,154110677243397,desktop,google,windows,,FR,0 days 00:49:32,4,morning,81 days 23:00:47
4034,660235092.0,2023-08-17 03:56:16,2023-08-17 04:11:32,154110677243397,desktop,google,windows,,FR,0 days 00:15:16,3,night,110 days 17:11:50
4035,2630427137.0,2023-04-13 07:46:57,2023-04-13 08:43:09,154232656454183,desktop,google,windows,,SP,0 days 00:56:12,3,morning,
4036,1107777216.0,2023-08-09 13:05:08,2023-08-09 13:10:13,154232656454183,desktop,google,windows,,SP,0 days 00:05:05,2,afternoon,118 days 04:21:59
4037,3799823390.0,2023-10-09 18:07:25,2023-10-09 18:32:34,154232656454183,desktop,google,windows,,SP,0 days 00:25:09,0,evening,61 days 04:57:12
4038,2470190662.0,2023-04-25 14:34:46,2023-04-25 14:46:19,154244033633177,mobile,bing,ios,FR,FR,0 days 00:11:33,1,afternoon,
4039,1679318558.0,2023-09-04 04:50:27,2023-09-04 05:28:42,154244033633177,mobile,bing,ios,FR,FR,0 days 00:38:15,0,night,131 days 14:04:08
4040,4231240948.0,2023-11-07 21:56:08,2023-11-07 22:32:21,154244033633177,mobile,bing,ios,FR,FR,0 days 00:36:13,1,evening,64 days 16:27:26
4041,175884024.0,2023-01-17 22:14:19,2023-01-17 23:05:49,154274824949671,mobile,bing,android,EN,FR,0 days 00:51:30,1,evening,
4042,4121425724.0,2023-01-20 14:10:48,2023-01-20 14:37:07,154274824949671,mobile,bing,android,EN,FR,0 days 00:26:19,4,afternoon,2 days 15:04:59
4043,2916002254.0,2023-07-05 20:21:58,2023-07-05 20:43:01,154274824949671,mobile,bing,android,EN,FR,0 days 00:21:03,2,evening,166 days 05:44:51
4044,292516887.0,2023-09-19 01:05:59,2023-09-19 01:23:40,154274824949671,mobile,bing,android,EN,FR,0 days 00:17:41,1,night,75 days 04:22:58
4045,2291623987.0,2023-11-08 23:08:30,2023-11-08 23:12:56,154274824949671,mobile,bing,android,EN,FR,0 days 00:04:26,2,evening,50 days 21:44:50
4046,2713308226.0,2023-02-23 00:57:32,2023-02-23 01:27:41,154443705609156,mobile,google,android,FR,FR,0 days 00:30:09,3,night,
4047,987183072.0,2023-06-06 06:44:39,2023-06-06 07:32:33,154443705609156,mobile,google,android,FR,FR,0 days 00:47:54,1,morning,103 days 05:16:58
4048,3230085044.0,2023-09-29 22:22:45,2023-09-29 22:37:54,154443705609156,mobile,google,android,FR,FR,0 days 00:15:09,4,evening,115 days 14:50:12
4049,4142634933.0,2023-10-07 20:26:02,2023-10-07 20:38:15,154443705609156,mobile,google,android,FR,FR,0 days 00:12:13,5,evening,7 days 21:48:08
4050,2508274200.0,2023-05-20 22:44:54,2023-05-20 23:25:45,154481978959686,mobile,google,ios,FR,FR,0 days 00:40:51,5,evening,
4051,80709660.0,2023-10-24 09:49:17,2023-10-24 10:35:15,154481978959686,mobile,google,ios,FR,FR,0 days 00:45:58,1,morning,156 days 10:23:32
4052,1876669063.0,2023-02-12 06:16:12,2023-02-12 06:58:47,154508973957781,desktop,google,windows,,FR,0 days 00:42:35,6,morning,
4053,642640802.0,2023-05-02 22:06:21,2023-05-02 23:02:01,154508973957781,desktop,google,windows,,FR,0 days 00:55:40,1,evening,79 days 15:07:34
4054,3873304754.0,2023-09-07 00:59:21,2023-09-07 01:17:56,154508973957781,desktop,google,windows,,FR,0 days 00:18:35,3,night,127 days 01:57:20
4055,2555197435.0,2023-10-13 17:35:27,2023-10-13 18:27:01,154508973957781,desktop,google,windows,,FR,0 days 00:51:34,4,afternoon,36 days 16:17:31
4056,3051090023.0,2023-12-26 13:26:06,2023-12-26 13:37:21,154508973957781,desktop,google,windows,,FR,0 days 00:11:15,1,afternoon,73 days 18:59:05
4057,2881623014.0,2023-01-30 11:40:18,2023-01-30 12:20:47,154525348316187,,,,,FR,0 days 00:40:29,0,morning,
4058,3207621944.0,2023-02-02 19:55:51,2023-02-02 20:52:41,154525348316187,,,,,FR,0 days 00:56:50,3,evening,3 days 07:35:04
4059,442358156.0,2023-04-07 20:05:21,2023-04-07 20:47:16,154525348316187,,,,,FR,0 days 00:41:55,4,evening,63 days 23:12:40
4060,2339303443.0,2023-11-09 15:34:00,2023-11-09 15:39:09,154525348316187,,,,,FR,0 days 00:05:09,3,afternoon,215 days 18:46:44
4061,171883925.0,2023-01-17 10:05:39,2023-01-17 10:58:58,154601551964577,desktop,bing,windows,,FR,0 days 00:53:19,1,morning,
4062,2763690457.0,2023-05-07 19:38:48,2023-05-07 20:06:57,154601551964577,desktop,bing,windows,,FR,0 days 00:28:09,6,evening,110 days 08:39:50
4063,2636598486.0,2023-05-02 13:36:50,2023-05-02 13:39:34,154720064910819,mobile,,android,FR,FR,0 days 00:02:44,1,afternoon,
4064,500005071.0,2023-04-04 05:07:30,2023-04-04 05:41:58,154743905913878,mobile,bing,ios,EN,FR,0 days 00:34:28,1,night,
4065,1751799686.0,2023-05-15 14:58:09,2023-05-15 15:18:59,154743905913878,mobile,bing,ios,EN,FR,0 days 00:20:50,0,afternoon,41 days 09:16:11
4066,3193529093.0,2023-05-29 23:32:11,2023-05-30 00:26:32,154743905913878,mobile,bing,ios,EN,FR,0 days 00:54:21,0,evening,14 days 08:13:12
4067,482056560.0,2023-09-16 01:40:18,2023-09-16 02:39:04,154743905913878,mobile,bing,ios,EN,FR,0 days 00:58:46,5,night,109 days 01:13:46
4068,1796949386.0,2023-09-24 17:16:49,2023-09-24 18:12:14,154743905913878,mobile,bing,ios,EN,FR,0 days 00:55:25,6,afternoon,8 days 14:37:45
4069,739555208.0,2023-12-19 19:19:39,2023-12-19 19:38:15,154743905913878,mobile,bing,ios,EN,FR,0 days 00:18:36,1,evening,86 days 01:07:25
4070,,2023-03-23 16:37:55,2023-03-23 17:01:05,154754911931108,mobile,yahoo,ios,EN,FR,0 days 00:23:10,3,afternoon,
4071,,2023-03-26 13:31:55,2023-03-26 14:07:26,154754911931108,mobile,yahoo,ios,EN,FR,0 days 00:35:31,6,afternoon,2 days 20:30:50
4072,,2023-06-15 20:16:34,2023-06-15 21:06:45,154754911931108,mobile,yahoo,ios,EN,FR,0 days 00:50:11,3,evening,81 days 06:09:08
4073,,2023-07-07 04:06:42,2023-07-07 04:18:26,154754911931108,mobile,yahoo,ios,EN,FR,0 days 00:11:44,4,night,21 days 06:59:57
4074,,2023-10-22 19:36:34,2023-10-22 20:30:39,154754911931108,mobile,yahoo,ios,EN,FR,0 days 00:54:05,6,evening,107 days 15:18:08
4075,640082125.0,2023-01-14 18:24:34,2023-01-14 19:01:32,154764126828823,desktop,google,windows,,FR,0 days 00:36:58,5,evening,
4076,565755537.0,2023-01-20 17:00:01,2023-01-20 17:03:13,154764126828823,desktop,google,windows,,FR,0 days 00:03:12,4,afternoon,5 days 21:58:29
4077,3576764831.0,2023-01-23 13:55:00,2023-01-23 14:19:22,154764126828823,desktop,google,windows,,FR,0 days 00:24:22,0,afternoon,2 days 20:51:47
4078,559904886.0,2023-10-29 06:36:12,2023-10-29 07:33:37,154764126828823,desktop,google,windows,,FR,0 days 00:57:25,6,morning,278 days 16:16:50
4079,978473109.0,2023-11-25 14:02:15,2023-11-25 14:13:06,154814626023822,mobile,google,ios,FR,FR,0 days 00:10:51,5,afternoon,
4080,1552696323.0,2023-02-03 13:16:12,2023-02-03 13:49:02,154833417326173,mobile,,ios,FR,,0 days 00:32:50,4,afternoon,
4081,2766417248.0,2023-05-15 01:59:45,2023-05-15 02:34:55,154833417326173,mobile,,ios,FR,,0 days 00:35:10,0,night,100 days 12:10:43
4082,986207209.0,2023-07-04 05:34:53,2023-07-04 06:20:51,154833417326173,mobile,,ios,FR,,0 days 00:45:58,1,night,50 days 02:59:58
4083,1785501626.0,2023-11-14 04:30:57,2023-11-14 05:01:49,154833417326173,mobile,,ios,FR,,0 days 00:30:52,1,night,132 days 22:10:06
4084,2535669596.0,2023-12-01 23:40:17,2023-12-02 00:04:44,154833417326173,mobile,,ios,FR,,0 days 00:24:27,4,evening,17 days 18:38:28
4085,191346642.0,2023-01-09 21:52:36,2023-01-09 22:52:21,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:59:45,0,evening,
4086,2634227172.0,2023-05-18 07:27:37,2023-05-18 07:58:39,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:31:02,3,morning,128 days 08:35:16
4087,3838199022.0,2023-05-26 20:03:09,2023-05-26 20:40:48,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:37:39,4,evening,8 days 12:04:30
4088,3834695546.0,2023-06-13 02:19:38,2023-06-13 02:56:16,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:36:38,1,night,17 days 05:38:50
4089,3161531024.0,2023-08-20 00:44:31,2023-08-20 01:26:37,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:42:06,6,night,67 days 21:48:15
4090,2467294639.0,2023-09-25 15:00:58,2023-09-25 15:53:19,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:52:21,0,afternoon,36 days 13:34:21
4091,723795544.0,2023-09-25 20:25:00,2023-09-25 21:02:48,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:37:48,0,evening,0 days 04:31:41
4092,1996600542.0,2023-10-04 01:14:28,2023-10-04 01:49:37,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:35:09,2,night,8 days 04:11:40
4093,2254956136.0,2023-11-21 20:38:08,2023-11-21 21:01:12,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:23:04,1,evening,48 days 18:48:31
4094,566924173.0,2023-12-13 12:26:50,2023-12-13 12:42:26,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:15:36,2,afternoon,21 days 15:25:38
4095,1132109883.0,2023-12-23 21:00:39,2023-12-23 21:58:00,155029465875287,mobile,yahoo,ios,EN,FR,0 days 00:57:21,5,evening,10 days 08:18:13
4096,3900608969.0,2023-10-29 10:25:21,2023-10-29 11:09:40,155044958523979,mobile,google,android,FR,FR,0 days 00:44:19,6,morning,
4097,1733740630.0,2023-11-14 04:23:50,2023-11-14 05:17:54,155044958523979,mobile,google,android,FR,FR,0 days 00:54:04,1,night,15 days 17:14:10
4098,3348045461.0,2023-09-08 04:41:04,2023-09-08 05:33:53,155100067144373,mobile,google,android,FR,FR,0 days 00:52:49,4,night,
4099,2891337636.0,2023-01-07 19:00:27,2023-01-07 19:27:57,155106164926827,desktop,bing,windows,,,0 days 00:27:30,5,evening,
4100,3322613537.0,2023-02-16 03:53:27,2023-02-16 04:51:33,155106164926827,desktop,bing,windows,,,0 days 00:58:06,3,night,39 days 08:25:30
4101,3702281143.0,2023-02-16 16:13:03,2023-02-16 17:12:05,155106164926827,desktop,bing,windows,,,0 days 00:59:02,3,afternoon,0 days 11:21:30
4102,1086315117.0,2023-02-05 06:14:51,2023-02-05 06:58:55,155131324997891,mobile,google,android,FR,FR,0 days 00:44:04,6,morning,
4103,747074443.0,2023-02-12 09:11:49,2023-02-12 09:38:01,155131324997891,mobile,google,android,FR,FR,0 days 00:26:12,6,morning,7 days 02:12:54
4104,3646367075.0,2023-06-08 22:54:17,2023-06-08 23:35:18,155131324997891,mobile,google,android,FR,FR,0 days 00:41:01,3,evening,116 days 13:16:16
4105,1256529686.0,2023-08-01 21:41:32,2023-08-01 22:31:48,155131324997891,mobile,google,android,FR,FR,0 days 00:50:16,1,evening,53 days 22:06:14
4106,2402720479.0,2023-04-01 09:03:36,2023-04-01 09:37:29,155188356709343,,,,,FR,0 days 00:33:53,5,morning,
4107,3615801442.0,2023-05-04 01:54:05,2023-05-04 02:16:00,155188356709343,,,,,FR,0 days 00:21:55,3,night,32 days 16:16:36
4108,631619603.0,2023-10-29 18:24:18,2023-10-29 18:40:29,155188356709343,,,,,FR,0 days 00:16:11,6,evening,178 days 16:08:18
4109,443281620.0,2023-03-23 07:40:43,2023-03-23 08:34:21,155222691632646,,google,,,FR,0 days 00:53:38,3,morning,
4110,2440090242.0,2023-05-19 17:43:04,2023-05-19 18:30:35,155222691632646,,google,,,FR,0 days 00:47:31,4,afternoon,57 days 09:08:43
4111,3365031270.0,2023-09-25 07:23:58,2023-09-25 08:06:00,155222691632646,,google,,,FR,0 days 00:42:02,0,morning,128 days 12:53:23
4112,3687504229.0,2023-02-13 01:33:25,2023-02-13 01:53:40,155222914392630,mobile,google,ios,FR,FR,0 days 00:20:15,0,night,
4113,354230250.0,2023-03-23 06:21:17,2023-03-23 06:48:19,155222914392630,mobile,google,ios,FR,FR,0 days 00:27:02,3,morning,38 days 04:27:37
4114,1658987948.0,2023-08-08 03:17:48,2023-08-08 03:46:26,155222914392630,mobile,google,ios,FR,FR,0 days 00:28:38,1,night,137 days 20:29:29
4115,1121849863.0,2023-12-13 18:21:09,2023-12-13 19:13:46,155222914392630,mobile,google,ios,FR,FR,0 days 00:52:37,2,evening,127 days 14:34:43
4116,108003353.0,2023-01-09 03:09:07,2023-01-09 03:18:26,155235514519852,mobile,bing,ios,EN,FR,0 days 00:09:19,0,night,
4117,3349748909.0,2023-02-28 16:30:26,2023-02-28 16:58:06,155235514519852,mobile,bing,ios,EN,FR,0 days 00:27:40,1,afternoon,50 days 13:12:00
4118,3688454270.0,2023-07-04 14:11:22,2023-07-04 14:12:22,155235514519852,mobile,bing,ios,EN,FR,0 days 00:01:00,1,afternoon,125 days 21:13:16
4119,2008950754.0,2023-07-26 18:23:35,2023-07-26 19:17:59,155235514519852,mobile,bing,ios,EN,FR,0 days 00:54:24,2,evening,22 days 04:11:13
4120,3430992607.0,2023-11-08 15:13:06,2023-11-08 16:04:21,155235514519852,mobile,bing,ios,EN,FR,0 days 00:51:15,2,afternoon,104 days 19:55:07
4121,2816373666.0,2023-01-13 18:06:01,2023-01-13 18:23:31,155235547317450,mobile,,ios,FR,FR,0 days 00:17:30,4,evening,
4122,3394443677.0,2023-06-25 04:25:06,2023-06-25 05:09:08,155235547317450,mobile,,ios,FR,FR,0 days 00:44:02,6,night,162 days 10:01:35
4123,1983495590.0,2023-11-15 10:37:51,2023-11-15 11:31:08,155235547317450,mobile,,ios,FR,FR,0 days 00:53:17,2,morning,143 days 05:28:43
4124,673996258.0,2023-02-28 17:08:46,2023-02-28 17:46:27,155278234158798,mobile,google,ios,FR,FR,0 days 00:37:41,1,afternoon,
4125,3093459118.0,2023-06-04 19:36:24,2023-06-04 19:43:45,155278234158798,mobile,google,ios,FR,FR,0 days 00:07:21,6,evening,96 days 01:49:57
4126,3832773280.0,2023-09-29 01:36:01,2023-09-29 02:08:46,155278234158798,mobile,google,ios,FR,FR,0 days 00:32:45,4,night,116 days 05:52:16
4127,,2023-04-11 14:10:06,2023-04-11 14:42:53,155295494005063,mobile,,ios,EN,,0 days 00:32:47,1,afternoon,
4128,,2023-06-22 18:37:19,2023-06-22 19:16:33,155295494005063,mobile,,ios,EN,,0 days 00:39:14,3,evening,72 days 03:54:26
4129,,2023-07-03 01:19:31,2023-07-03 01:43:35,155295494005063,mobile,,ios,EN,,0 days 00:24:04,0,night,10 days 06:02:58
4130,295478333.0,2023-09-05 05:03:03,2023-09-05 05:37:17,155306591636424,mobile,yahoo,android,FR,FR,0 days 00:34:14,1,night,
4131,3585978698.0,2023-11-05 23:34:19,2023-11-06 00:24:38,155306591636424,mobile,yahoo,android,FR,FR,0 days 00:50:19,6,evening,61 days 17:57:02
